id,url_id,user_id,event_type,timestamp,details
216,216,381,created,2025-12-09 07:22:08,"{""short_code"":""zXKlOA"",""original_url"":""https://acme.dev/quiet/quartz/216""}"
217,217,16,created,2025-04-26 02:05:49,"{""short_code"":""nFIxL9"",""original_url"":""https://hackstack.io/gold/harvest/217""}"
218,218,122,created,2025-05-10 15:29:23,"{""short_code"":""8TyyTp"",""original_url"":""https://example.com/opal/anchor/218""}"
219,219,214,created,2025-09-30 09:08:29,"{""short_code"":""fTtyA2"",""original_url"":""https://example.com/ivory/lagoon/219""}"
220,220,72,created,2025-12-25 16:49:12,"{""short_code"":""B5RC8c"",""original_url"":""https://hackstack.io/jade/journey/220""}"
221,221,214,created,2025-02-11 00:22:23,"{""short_code"":""5dBjHp"",""original_url"":""https://example.com/navy/signal/221""}"
222,222,200,created,2025-04-26 19:01:33,"{""short_code"":""W18oP8"",""original_url"":""https://hackstack.io/ivory/kernel/222""}"
223,223,334,created,2025-11-05 09:43:12,"{""short_code"":""QAuXOb"",""original_url"":""https://hackstack.io/amber/engine/223""}"
224,224,109,created,2025-07-02 03:55:35,"{""short_code"":""RrlbX0"",""original_url"":""https://seeded.app/cobalt/network/224""}"
225,225,201,created,2025-01-13 16:55:31,"{""short_code"":""13hP4m"",""original_url"":""https://relay.cloud/lively/window/225""}"
226,226,337,created,2025-10-03 18:37:31,"{""short_code"":""YamhnR"",""original_url"":""https://relay.cloud/proud/zenith/226""}"
227,227,132,created,2025-11-20 03:20:00,"{""short_code"":""Gl99mK"",""original_url"":""https://acme.dev/silver/quartz/227""}"
228,228,351,created,2025-08-31 07:00:20,"{""short_code"":""PpYJ6X"",""original_url"":""https://acme.dev/keen/engine/228""}"
229,229,147,created,2025-01-30 02:21:44,"{""short_code"":""YOlVwh"",""original_url"":""https://relay.cloud/rapid/pioneer/229""}"
230,230,197,created,2026-01-16 12:20:37,"{""short_code"":""pW8KE8"",""original_url"":""https://example.com/brisk/lagoon/230""}"
231,231,98,created,2025-07-13 16:29:57,"{""short_code"":""9bdJ7A"",""original_url"":""https://relay.cloud/rapid/harvest/231""}"
232,232,289,created,2025-02-11 03:35:22,"{""short_code"":""vm4181"",""original_url"":""https://relay.cloud/amber/uplink/232""}"
233,233,77,created,2026-01-29 22:49:45,"{""short_code"":""vSpU8g"",""original_url"":""https://example.com/brisk/quartz/233""}"
234,234,142,created,2025-09-05 22:56:21,"{""short_code"":""DiQwKq"",""original_url"":""https://relay.cloud/dawn/quartz/234""}"
235,235,215,created,2025-03-01 06:40:42,"{""short_code"":""o9yY3w"",""original_url"":""https://acme.dev/proud/window/235""}"
236,236,369,created,2025-03-05 01:33:13,"{""short_code"":""1eDS2Y"",""original_url"":""https://seeded.app/clear/network/236""}"
237,237,332,created,2025-06-03 00:07:07,"{""short_code"":""g7kGE8"",""original_url"":""https://acme.dev/clear/signal/237""}"
238,238,353,created,2025-07-05 02:25:10,"{""short_code"":""3tOi4e"",""original_url"":""https://seeded.app/quiet/trail/238""}"
239,239,132,created,2025-08-17 15:28:33,"{""short_code"":""5zOljV"",""original_url"":""https://hackstack.io/rapid/window/239""}"
240,240,73,created,2025-05-06 15:47:08,"{""short_code"":""utEl4V"",""original_url"":""https://hackstack.io/urban/pioneer/240""}"
241,241,216,created,2025-04-29 06:13:05,"{""short_code"":""fFGuKD"",""original_url"":""https://acme.dev/cobalt/delta/241""}"
242,242,161,created,2025-02-18 01:25:25,"{""short_code"":""STsPfP"",""original_url"":""https://seeded.app/ember/signal/242""}"
243,243,37,created,2025-04-09 20:03:05,"{""short_code"":""Tl6A21"",""original_url"":""https://opswise.net/calm/uplink/243""}"
244,244,232,created,2025-04-05 04:56:45,"{""short_code"":""K1CMH9"",""original_url"":""https://example.com/warm/pioneer/244""}"
245,245,120,created,2025-04-06 04:40:29,"{""short_code"":""RSafPP"",""original_url"":""https://opswise.net/ember/harvest/245""}"
246,246,98,created,2025-09-06 10:17:20,"{""short_code"":""bYVO4e"",""original_url"":""https://example.com/forest/anchor/246""}"
247,247,241,created,2025-01-11 10:17:19,"{""short_code"":""Sc5QGv"",""original_url"":""https://relay.cloud/amber/delta/247""}"
248,248,153,created,2025-04-10 22:17:55,"{""short_code"":""MAl4qg"",""original_url"":""https://example.com/brisk/journey/248""}"
249,249,246,created,2026-01-26 03:50:49,"{""short_code"":""ob6a9M"",""original_url"":""https://example.com/dawn/delta/249""}"
250,250,329,created,2026-01-26 09:13:16,"{""short_code"":""ghpSv6"",""original_url"":""https://acme.dev/mellow/pioneer/250""}"
251,251,18,created,2026-01-20 05:00:48,"{""short_code"":""rhvVGL"",""original_url"":""https://opswise.net/jade/kernel/251""}"
252,252,119,created,2025-11-17 00:18:50,"{""short_code"":""N2cusV"",""original_url"":""https://hackstack.io/amber/journey/252""}"
253,253,54,created,2025-12-08 01:59:42,"{""short_code"":""D6zWIW"",""original_url"":""https://seeded.app/dawn/trail/253""}"
254,254,183,created,2025-11-09 09:47:05,"{""short_code"":""UKxpmU"",""original_url"":""https://seeded.app/urban/river/254""}"
255,255,309,created,2025-05-24 14:56:50,"{""short_code"":""5MTSKL"",""original_url"":""https://example.com/ember/lagoon/255""}"
256,256,204,created,2025-03-16 19:48:25,"{""short_code"":""EQx3TK"",""original_url"":""https://example.com/young/uplink/256""}"
257,257,280,created,2025-01-11 19:54:24,"{""short_code"":""Qa5Hfu"",""original_url"":""https://seeded.app/urban/journey/257""}"
258,258,189,created,2025-05-22 18:55:41,"{""short_code"":""bdFLCD"",""original_url"":""https://seeded.app/cobalt/uplink/258""}"
259,259,96,created,2025-10-26 06:01:06,"{""short_code"":""DeKnLu"",""original_url"":""https://hackstack.io/keen/anchor/259""}"
260,260,83,created,2025-07-27 17:07:44,"{""short_code"":""3uXxFV"",""original_url"":""https://acme.dev/mellow/harvest/260""}"
261,261,370,created,2025-11-13 07:07:54,"{""short_code"":""9hfhcT"",""original_url"":""https://acme.dev/calm/garden/261""}"
262,262,356,created,2025-05-14 13:38:15,"{""short_code"":""DxjEj6"",""original_url"":""https://seeded.app/calm/valley/262""}"
263,263,138,created,2025-06-21 11:15:49,"{""short_code"":""zOwm93"",""original_url"":""https://opswise.net/mellow/field/263""}"
264,264,393,created,2025-04-14 10:22:19,"{""short_code"":""pX7qCm"",""original_url"":""https://relay.cloud/proud/delta/264""}"
265,265,233,created,2025-03-09 00:59:28,"{""short_code"":""wOZ629"",""original_url"":""https://seeded.app/dawn/zenith/265""}"
266,266,111,created,2025-04-28 04:07:22,"{""short_code"":""Jos2fp"",""original_url"":""https://relay.cloud/ember/field/266""}"
267,267,133,created,2025-05-04 19:42:56,"{""short_code"":""WQKPjH"",""original_url"":""https://seeded.app/clear/harvest/267""}"
268,268,297,created,2025-04-22 20:27:08,"{""short_code"":""N9jEn4"",""original_url"":""https://relay.cloud/ivory/orbit/268""}"
269,269,382,created,2025-07-11 14:48:07,"{""short_code"":""GsIQIX"",""original_url"":""https://acme.dev/dawn/kernel/269""}"
270,270,238,created,2025-07-22 12:37:02,"{""short_code"":""uz8LSP"",""original_url"":""https://relay.cloud/gold/island/270""}"
271,271,77,created,2026-01-07 19:01:14,"{""short_code"":""WaRDSy"",""original_url"":""https://opswise.net/jade/field/271""}"
272,272,208,created,2025-07-14 19:49:27,"{""short_code"":""95Nzqo"",""original_url"":""https://opswise.net/vivid/orbit/272""}"
273,273,261,created,2026-01-12 00:58:54,"{""short_code"":""K7QoS7"",""original_url"":""https://acme.dev/young/harvest/273""}"
274,274,314,created,2025-07-18 11:52:08,"{""short_code"":""3Xw3As"",""original_url"":""https://acme.dev/tidy/window/274""}"
275,275,238,created,2025-09-23 00:24:42,"{""short_code"":""Ldqs1S"",""original_url"":""https://seeded.app/jade/network/275""}"
276,276,212,created,2025-02-20 01:38:32,"{""short_code"":""rBkYdZ"",""original_url"":""https://hackstack.io/warm/pioneer/276""}"
277,277,158,created,2025-11-29 01:53:50,"{""short_code"":""QzCBZg"",""original_url"":""https://opswise.net/proud/yard/277""}"
278,278,153,created,2025-02-28 00:59:15,"{""short_code"":""URfyQd"",""original_url"":""https://hackstack.io/harbor/engine/278""}"
279,279,130,created,2025-12-20 15:45:23,"{""short_code"":""UTlaAs"",""original_url"":""https://acme.dev/mellow/network/279""}"
280,280,128,created,2026-01-07 22:10:42,"{""short_code"":""VcZezi"",""original_url"":""https://example.com/clear/valley/280""}"
281,281,220,created,2025-08-12 15:56:24,"{""short_code"":""8alkh3"",""original_url"":""https://relay.cloud/mellow/kernel/281""}"
282,282,81,created,2026-01-22 23:13:41,"{""short_code"":""A4l4EK"",""original_url"":""https://opswise.net/jade/field/282""}"
283,283,99,created,2025-06-09 19:53:01,"{""short_code"":""7VfpBz"",""original_url"":""https://opswise.net/harbor/signal/283""}"
284,284,398,created,2025-01-25 23:58:20,"{""short_code"":""4n6JcA"",""original_url"":""https://hackstack.io/tidy/trail/284""}"
285,285,87,created,2026-01-28 09:57:19,"{""short_code"":""8c6VCR"",""original_url"":""https://seeded.app/keen/harvest/285""}"
286,286,326,created,2025-12-04 04:45:17,"{""short_code"":""OSovSg"",""original_url"":""https://relay.cloud/opal/canyon/286""}"
287,287,245,created,2025-07-23 22:16:44,"{""short_code"":""jRv2sy"",""original_url"":""https://acme.dev/opal/anchor/287""}"
288,288,37,created,2025-04-17 22:51:51,"{""short_code"":""IRe5sg"",""original_url"":""https://relay.cloud/young/yard/288""}"
289,289,77,created,2025-03-06 15:36:36,"{""short_code"":""k9cF5o"",""original_url"":""https://seeded.app/urban/canyon/289""}"
290,290,74,created,2026-01-09 21:01:04,"{""short_code"":""o4KD8a"",""original_url"":""https://relay.cloud/cobalt/anchor/290""}"
291,291,231,created,2025-11-22 10:28:20,"{""short_code"":""KEetge"",""original_url"":""https://opswise.net/opal/river/291""}"
292,292,333,created,2025-08-25 01:31:12,"{""short_code"":""ci5ZWe"",""original_url"":""https://seeded.app/cobalt/yard/292""}"
293,293,171,created,2025-12-13 15:10:59,"{""short_code"":""bhokTP"",""original_url"":""https://example.com/navy/trail/293""}"
294,294,389,created,2025-03-31 18:10:50,"{""short_code"":""7H2w1K"",""original_url"":""https://seeded.app/vivid/beacon/294""}"
295,295,75,created,2025-06-25 05:18:52,"{""short_code"":""gcguJY"",""original_url"":""https://acme.dev/ember/pioneer/295""}"
296,296,80,created,2025-07-15 12:51:46,"{""short_code"":""V1mAaQ"",""original_url"":""https://acme.dev/calm/river/296""}"
297,297,11,created,2025-09-03 02:40:09,"{""short_code"":""AzNmCM"",""original_url"":""https://relay.cloud/proud/meadow/297""}"
298,298,344,created,2025-03-03 11:42:00,"{""short_code"":""NWEDQl"",""original_url"":""https://seeded.app/keen/canyon/298""}"
299,299,98,created,2025-05-29 15:24:03,"{""short_code"":""26sx80"",""original_url"":""https://opswise.net/jade/island/299""}"
300,300,345,created,2025-09-01 06:45:38,"{""short_code"":""J7n1M0"",""original_url"":""https://acme.dev/forest/lagoon/300""}"
301,301,312,created,2025-05-22 23:25:56,"{""short_code"":""82N8tB"",""original_url"":""https://acme.dev/tidy/island/301""}"
302,302,180,created,2025-08-08 11:10:37,"{""short_code"":""flXqwh"",""original_url"":""https://example.com/rapid/orbit/302""}"
303,303,253,created,2025-07-22 04:29:19,"{""short_code"":""YtOgwx"",""original_url"":""https://example.com/tidy/signal/303""}"
304,304,109,created,2025-08-26 22:08:54,"{""short_code"":""hfVvd1"",""original_url"":""https://opswise.net/gold/lagoon/304""}"
305,305,295,created,2025-12-09 20:33:54,"{""short_code"":""nqDMoj"",""original_url"":""https://hackstack.io/silver/yard/305""}"
306,306,156,created,2026-01-15 03:54:40,"{""short_code"":""YsWcRq"",""original_url"":""https://hackstack.io/ember/engine/306""}"
307,307,298,created,2025-09-08 15:34:40,"{""short_code"":""14bJCv"",""original_url"":""https://hackstack.io/amber/anchor/307""}"
308,308,127,created,2025-10-26 23:10:36,"{""short_code"":""u2mIzZ"",""original_url"":""https://relay.cloud/gold/canyon/308""}"
309,309,103,created,2025-08-13 03:15:14,"{""short_code"":""BfCqYR"",""original_url"":""https://opswise.net/cobalt/meadow/309""}"
310,310,378,created,2025-03-18 21:38:16,"{""short_code"":""09pDjW"",""original_url"":""https://acme.dev/rapid/kernel/310""}"
311,311,229,created,2026-01-28 14:25:41,"{""short_code"":""yewz8T"",""original_url"":""https://relay.cloud/forest/orbit/311""}"
312,312,64,created,2025-04-22 02:05:13,"{""short_code"":""pw3C9z"",""original_url"":""https://example.com/proud/valley/312""}"
313,313,35,created,2025-09-22 20:21:29,"{""short_code"":""Wz7FDZ"",""original_url"":""https://opswise.net/calm/yard/313""}"
314,314,375,created,2025-12-29 14:36:51,"{""short_code"":""yAleWy"",""original_url"":""https://example.com/tidy/window/314""}"
315,315,232,created,2025-08-22 16:46:43,"{""short_code"":""xuG64z"",""original_url"":""https://opswise.net/forest/valley/315""}"
316,316,160,created,2025-01-24 18:32:55,"{""short_code"":""gWuoNo"",""original_url"":""https://seeded.app/urban/orbit/316""}"
317,317,238,created,2025-05-23 07:53:53,"{""short_code"":""CvxrOg"",""original_url"":""https://opswise.net/clear/engine/317""}"
318,318,310,created,2025-11-11 18:31:22,"{""short_code"":""QTxgP0"",""original_url"":""https://relay.cloud/navy/kernel/318""}"
319,319,2,created,2025-11-18 11:58:59,"{""short_code"":""siml2u"",""original_url"":""https://seeded.app/silver/zenith/319""}"
320,320,305,created,2026-01-25 08:36:46,"{""short_code"":""Y9fuNl"",""original_url"":""https://acme.dev/young/field/320""}"
321,321,10,created,2026-01-22 07:28:41,"{""short_code"":""m8HJdt"",""original_url"":""https://example.com/tidy/lagoon/321""}"
322,322,275,created,2025-11-29 11:36:13,"{""short_code"":""QnMiRc"",""original_url"":""https://opswise.net/mellow/signal/322""}"
323,323,270,created,2025-06-13 03:07:54,"{""short_code"":""sg4Fhc"",""original_url"":""https://example.com/proud/garden/323""}"
324,324,160,created,2025-03-27 20:56:47,"{""short_code"":""rIzQkB"",""original_url"":""https://example.com/rapid/journey/324""}"
325,325,204,created,2025-12-04 08:38:48,"{""short_code"":""lHp3Ln"",""original_url"":""https://seeded.app/calm/harvest/325""}"
326,326,331,created,2025-09-14 19:16:04,"{""short_code"":""71S5ur"",""original_url"":""https://seeded.app/rapid/orbit/326""}"
327,327,269,created,2025-11-11 04:02:49,"{""short_code"":""NJmhZ0"",""original_url"":""https://acme.dev/lively/canyon/327""}"
328,328,160,created,2025-06-22 12:14:09,"{""short_code"":""YN8cvr"",""original_url"":""https://hackstack.io/mellow/valley/328""}"
329,329,139,created,2026-01-18 13:23:34,"{""short_code"":""IfYz5c"",""original_url"":""https://hackstack.io/tidy/signal/329""}"
330,330,146,created,2025-05-31 10:12:48,"{""short_code"":""PyRYcR"",""original_url"":""https://relay.cloud/amber/zenith/330""}"
331,331,293,created,2026-02-17 07:17:50,"{""short_code"":""YsuEYO"",""original_url"":""https://seeded.app/navy/journey/331""}"
332,332,270,created,2025-08-27 05:29:34,"{""short_code"":""3J8fgh"",""original_url"":""https://relay.cloud/ember/trail/332""}"
333,333,89,created,2025-04-19 09:26:11,"{""short_code"":""IZ5u0b"",""original_url"":""https://acme.dev/warm/engine/333""}"
334,334,369,created,2025-04-12 04:52:19,"{""short_code"":""iYrXUr"",""original_url"":""https://example.com/quiet/engine/334""}"
335,335,372,created,2025-01-10 04:29:34,"{""short_code"":""KCPE7c"",""original_url"":""https://acme.dev/proud/zenith/335""}"
336,336,74,created,2025-07-27 15:58:36,"{""short_code"":""8pWXDq"",""original_url"":""https://opswise.net/silver/journey/336""}"
337,337,192,created,2025-11-06 20:46:44,"{""short_code"":""drlmBT"",""original_url"":""https://example.com/mellow/field/337""}"
338,338,221,created,2025-07-20 10:17:39,"{""short_code"":""2NN4KF"",""original_url"":""https://relay.cloud/silver/delta/338""}"
339,339,6,created,2025-05-23 15:46:28,"{""short_code"":""Gl2Oqu"",""original_url"":""https://hackstack.io/young/garden/339""}"
340,340,13,created,2025-01-26 12:30:41,"{""short_code"":""bv4jSm"",""original_url"":""https://hackstack.io/forest/quartz/340""}"
341,341,113,created,2025-01-10 00:41:38,"{""short_code"":""uJiXsU"",""original_url"":""https://opswise.net/calm/uplink/341""}"
342,342,134,created,2025-03-13 08:37:03,"{""short_code"":""zRsB3t"",""original_url"":""https://hackstack.io/tidy/garden/342""}"
343,343,286,created,2025-03-03 09:19:16,"{""short_code"":""ivOdFk"",""original_url"":""https://acme.dev/gold/quartz/343""}"
344,344,376,created,2025-08-26 23:28:05,"{""short_code"":""s3l5sy"",""original_url"":""https://seeded.app/jade/yard/344""}"
345,345,364,created,2025-10-24 08:07:35,"{""short_code"":""5eByCW"",""original_url"":""https://acme.dev/mellow/orbit/345""}"
346,346,81,created,2025-12-15 07:55:44,"{""short_code"":""7kdvAA"",""original_url"":""https://example.com/proud/uplink/346""}"
347,347,399,created,2025-02-08 04:52:34,"{""short_code"":""WKUSj8"",""original_url"":""https://example.com/navy/window/347""}"
348,348,192,created,2025-11-16 14:44:02,"{""short_code"":""rZfR7p"",""original_url"":""https://seeded.app/calm/pioneer/348""}"
349,349,211,created,2025-07-14 09:40:01,"{""short_code"":""YQpSZu"",""original_url"":""https://acme.dev/quiet/uplink/349""}"
350,350,166,created,2025-06-10 02:06:54,"{""short_code"":""SXbSWE"",""original_url"":""https://example.com/vivid/garden/350""}"
351,351,329,created,2025-09-05 13:57:00,"{""short_code"":""RBHtKV"",""original_url"":""https://opswise.net/keen/signal/351""}"
352,352,370,created,2025-04-06 07:46:07,"{""short_code"":""kXSxhW"",""original_url"":""https://opswise.net/quiet/zenith/352""}"
353,353,207,created,2025-02-28 18:52:42,"{""short_code"":""7BYhIh"",""original_url"":""https://example.com/warm/zenith/353""}"
354,354,269,created,2025-05-05 21:11:14,"{""short_code"":""jFxRsv"",""original_url"":""https://hackstack.io/proud/island/354""}"
355,355,93,created,2025-09-24 06:21:08,"{""short_code"":""DA4S75"",""original_url"":""https://opswise.net/ivory/valley/355""}"
356,356,269,created,2025-03-14 03:20:32,"{""short_code"":""Sx9IRT"",""original_url"":""https://hackstack.io/ivory/canyon/356""}"
357,357,14,created,2025-01-01 04:48:28,"{""short_code"":""NelBNk"",""original_url"":""https://seeded.app/jade/valley/357""}"
